Tue Aug  1 23:17:21 2017 us=537294 Current Parameter Settings:
WWWWWWWWWWWWWWWrrWWWWWWWrrrrWWWWWWWWrrrWWrrrrrrrrrrWWWWWWWWWWWWWWWWrrWWrrrrrrrWrrWWWWWWWWWWWWWWWWWWWWWWrrrrrrrrrWWWWWWWWWWWWWrWWWWWWWWrrrWWWWWWWWWWWWWrrrrWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwrWrrrrrrrrrrrrrrrrrrrWWWrrrrrrrrrrrrrWWWWWrWWWWWrrrWrrrWWWWWWWWWWWWWWWWWWWWWWWrrrrWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrrrrrrrrrrrWWWWWWWWrrrrrrrrrrWWWWrWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrrrrWrrrrrrrrWWWWWWrrrrrrrWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWrrrrrrrrrrrrrrWWWWWWWWWWWWWrrrrrrrrrWWWWWWWWWWWWWWWWrrrrWWWWWWWWrWWWWWWrrrWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWrrrrrrrrrrrrrrWWWWWWrrrrrrrrrrrrrrrrrrWWWWWWWWWWrrrrrWWWWWWrrrWWWWWWWWrrrrrrWWWWWWWWWWWWWWWWWWWWWWrWWWWWWWWWrrWWWWWWWWWWWWWrrrWWrrrrWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWWrrrrrrrrrrrrrrrrrrrrrrrrrrrWWrrWWWWWWWWWWWWWWWrWWWWWWWWrWWWWrrrWWWWWrrWWrWWWWrrrrWWWWWWrWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWrrrrrrrrrrrrrrrrrrrrWWWWWWrrrrrrrrrrrrrrrrrWWWWrrrrrrrrrrrrrrrrrWWWWWWrrrrrrrrrrTue Aug  1 23:20:27 2017 us=630609 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:20:27 2017 us=641360 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:20:27 2017 us=641856 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:20:27 2017 us=660444 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:20:27 2017 us=668254 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:20:27 2017 us=679752 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:20:27 2017 us=696004 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:20:27 2017 us=698519 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
WWWWWrrrrrTue Aug  1 23:20:27 2017 us=859510 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:20:27 2017 us=885780 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
